add-none,4,1000000,8000000,154466841,19,-185478
add-yield-none,1,100,200,268035,1340,0
add-yield-none,1,1000,2000,1441220,720,0
add-yield-none,1,10000,20000,13178607,658,0
add-yield-none,1,100000,200000,131415304,657,0
add-yield-none,1,1000000,2000000,1295302051,647,0
add-yield-none,2,100,400,305764,764,7
add-yield-none,2,1000,4000,1598401,399,17
add-yield-none,2,10000,40000,15327157,383,-21
add-yield-none,2,100000,400000,150988475,377,-1125
add-yield-none,2,1000000,4000000,1436040073,359,-35797
add-yield-none,4,100,800,402938,503,42
add-yield-none,4,1000,8000,2042273,255,50
add-yield-none,4,10000,80000,18564140,232,99
add-yield-none,4,100000,800000,172881232,216,-47669
add-yield-none,4,1000000,8000000,1507864675,188,-84973
add-yield-m,2,10000,40000,41318026,1032,0
add-yield-m,4,10000,80000,120919240,1511,0
add-yield-m,8,10000,160000,281484240,1759,0
add-yield-m,12,10000,240000,441312923,1838,0
add-yield-c,2,10000,40000,29360478,734,0
add-yield-c,4,10000,80000,62119826,776,0
add-yield-c,8,10000,160000,135798264,848,0
add-yield-c,12,10000,240000,225039622,937,0
add-yield-s,2,10000,40000,30026805,750,0
add-yield-s,4,10000,80000,69852126,873,0
add-yield-s,8,10000,160000,156075009,975,0
add-yield-s,12,10000,240000,237618399,990,0
add-m,1,10000,20000,827123,41,0
add-m,2,10000,40000,5118974,127,0
add-m,4,10000,80000,13875272,173,0
add-m,8,10000,160000,43006709,268,0
add-m,12,10000,240000,54038782,225,0
add-c,1,10000,20000,524316,26,0
add-c,2,10000,40000,2048131,51,0
add-c,4,10000,80000,6344601,79,0
add-c,8,10000,160000,12274627,76,0
add-c,12,10000,240000,23910711,99,0
add-s,1,10000,20000,458443,22,0
add-s,2,10000,40000,6085745,152,0
add-s,4,10000,80000,17386723,217,0
add-s,8,10000,160000,40563450,253,0
add-s,12,10000,240000,70692931,294,0
add-none,2,100,400,182990,457,0
add-none,2,1000,4000,175521,43,4
add-none,2,10000,40000,827462,20,-9203
add-none,2,100000,400000,7343395,18,-96105
add-none,4,100,800,206298,257,0
add-none,4,1000,8000,301961,37,-133
add-none,4,10000,80000,1677118,20,-3430
add-none,4,100000,800000,23817432,29,20880
add-none,8,100,1600,299293,187,0
add-none,8,1000,16000,412739,25,554
add-none,8,10000,160000,4207588,26,-10511
add-none,8,100000,1600000,42477583,26,-76501
add-none,12,100,2400,471027,196,0
add-none,12,1000,24000,784585,32,-710
add-none,12,10000,240000,6641170,27,-8306
add-none,12,100000,2400000,63054866,26,-62680
